request date,USD cash balance,EUR cash balance,Total cash balance in EUR,USD-EUR exchange rate,EUR-EUR exchange rate,USD deposits,EUR deposits,Total deposits in EUR,USD withdrawals,EUR withdrawals,Total withdrawals in EUR,USD investments,EUR investments,Total investment in EUR,Market value of the USD investments,Market value of the EUR investments,Total market value in EUR,P/L in USD,P/L in EUR,Total P/L in EUR
2018-06-15 21:00:00,2112.772,,1826.61816032,0.86456,,20000,,17291.2,0,,0,96049.37,,83040.4433272,456707.74,,394851.2436944,358545.6,,309984.183936
2018-06-16 21:00:00,2112.772,,1821.99118964,0.86237,,20000,,17247.4,0,,0,96049.37,,82830.0952069,467770.6,,403391.332322,369608.46,,318739.2476502
2018-06-17 21:00:00,2112.772,,1821.99118964,0.86237,,20000,,17247.4,0,,0,96049.37,,82830.0952069,467770.6,,403391.332322,369608.46,,318739.2476502
2018-06-18 21:00:00,2112.772,,1821.99118964,0.86237,,20000,,17247.4,0,,0,96049.37,,82830.0952069,467770.6,,403391.332322,369608.46,,318739.2476502
2018-06-19 21:00:00,2112.772,,1816.54023788,0.85979,,20000,,17195.8,0,,0,96049.37,,82582.2878323,466979.83,,401504.5880357,368817.69,,317105.7616851
2018-06-20 21:00:00,2112.772,,1823.15321424,0.86292,,20000,,17258.4,0,,0,96049.37,,82882.9223604,474915.46,,409814.0487432,376753.32,,325107.9748944
2018-06-21 21:00:00,2112.772,,1824.65328236,0.86363,,20000,,17272.6,0,,0,96049.37,,82951.1174131,469976.98,,405886.2192374,371814.84,,321110.4502692
2018-06-22 21:00:00,2112.772,,1820.44886608,0.86164,,20000,,17232.8,0,,0,96049.37,,82759.9791668,458488.84,,395052.3240976,360326.7,,310471.897788
2018-06-23 21:00:00,2112.772,,1811.76537316,0.85753,,20000,,17150.6,0,,0,96049.37,,82365.2162561,444167.62,,380887.0591786,346005.48,,296710.0792644
2018-06-24 21:00:00,2112.772,,1811.76537316,0.85753,,20000,,17150.6,0,,0,96049.37,,82365.2162561,444167.62,,380887.0591786,346005.48,,296710.0792644
2018-06-25 21:00:00,2112.772,,1811.76537316,0.85753,,20000,,17150.6,0,,0,96049.37,,82365.2162561,444167.62,,380887.0591786,346005.48,,296710.0792644
2018-06-26 21:00:00,2112.772,,1805.363674,0.8545,,20000,,17090,0,,0,96049.37,,82074.186665,453075.69,,387153.177105,354913.55,,303273.628475
2018-06-27 21:00:00,2112.772,,1813.4978462,0.85835,,20000,,17167,0,,0,96049.37,,82443.9767395,443903.08,,381024.208718,345740.94,,296766.735849
2018-06-28 21:00:00,2112.772,,1827.08297016,0.86478,,20000,,17295.6,0,,0,96049.37,,83061.5741886,446847.26,,386424.5735028,348685.12,,301535.9180736
2018-06-29 21:00:00,2112.772,,1827.18860876,0.86483,,20000,,17296.6,0,,0,96049.37,,83066.3766571,448313.78,,387715.2063574,350151.64,,302821.6428212
2018-06-30 21:00:00,2112.772,,1809.10328044,0.85627,,20000,,17125.4,0,,0,96049.37,,82244.1940499,445071.14,,381101.0650478,346909,,297047.76943
2018-07-01 21:00:00,2112.772,,1809.10328044,0.85627,,20000,,17125.4,0,,0,96049.37,,82244.1940499,445071.14,,381101.0650478,346909,,297047.76943
2018-07-02 21:00:00,2112.772,,1809.10328044,0.85627,,20000,,17125.4,0,,0,96049.37,,82244.1940499,445071.14,,381101.0650478,346909,,297047.76943
2018-07-03 21:00:00,2112.772,,1814.7655094,0.85895,,20000,,17179,0,,0,96049.37,,82501.6063615,443964.46,,381343.272917,345802.32,,297026.902764
2018-07-04 21:00:00,2112.772,,1812.10341668,0.85769,,20000,,17153.8,0,,0,96049.37,,82380.5841553,449675.64,,385682.2996716,351513.5,,301489.613815
2018-07-05 21:00:00,2112.772,,1811.61747912,0.85746,,20000,,17149.2,0,,0,96049.37,,82358.4928002,449675.64,,385578.8742744,351513.5,,301408.76571
2018-07-06 21:00:00,2112.772,,1806.42006,0.855,,20000,,17100,0,,0,96049.37,,82122.21135,451657.71,,386167.34205,353495.57,,302238.71235
2018-07-07 21:00:00,2112.772,,1797.7576948,0.8509,,20000,,17018,0,,0,96049.37,,81728.408933,445053.67,,378696.167803,346891.53,,295170.002877
2018-07-08 21:00:00,2112.772,,1797.7576948,0.8509,,20000,,17018,0,,0,96049.37,,81728.408933,445053.67,,378696.167803,346891.53,,295170.002877
2018-07-09 21:00:00,2112.772,,1797.7576948,0.8509,,20000,,17018,0,,0,96049.37,,81728.408933,445053.67,,378696.167803,346891.53,,295170.002877
2018-07-10 21:00:00,2112.772,,1797.03935232,0.85056,,20000,,17011.2,0,,0,96049.37,,81695.7521472,452237.53,,384655.1535168,354075.39,,301162.3637184
2018-07-11 21:00:00,2112.772,,1801.62406756,0.85273,,20000,,17054.6,0,,0,96049.37,,81904.1792801,452164.71,,385574.4131583,354002.57,,301868.6115161
2018-07-12 21:00:00,2112.772,,1809.3779408,0.8564,,20000,,17128,0,,0,96049.37,,82256.680468,448928.6,,384462.45304,350766.46,,300396.396344
2018-07-13 21:00:00,2112.772,,1811.0681584,0.8572,,20000,,17144,0,,0,96049.37,,82333.519964,452016.31,,387468.380932,353854.17,,303323.794524
2018-07-14 21:00:00,2112.772,,1809.01876956,0.85623,,20000,,17124.6,0,,0,96049.37,,82240.3520751,449576.14,,384940.5783522,351414,,300891.20922
2018-07-15 21:00:00,2112.772,,1809.01876956,0.85623,,20000,,17124.6,0,,0,96049.37,,82240.3520751,449576.14,,384940.5783522,351414,,300891.20922
2018-07-16 21:00:00,2112.772,,1809.01876956,0.85623,,20000,,17124.6,0,,0,96049.37,,82240.3520751,449576.14,,384940.5783522,351414,,300891.20922
2018-07-17 21:00:00,2112.772,,1804.32841572,0.85401,,20000,,17080.2,0,,0,96049.37,,82027.1224737,449146.81,,383575.8672081,350984.67,,299744.4180267
2018-07-18 21:00:00,2112.772,,1813.03303636,0.85813,,20000,,17162.6,0,,0,96049.37,,82422.8458781,450267.09,,386387.6979417,352104.95,,302151.8207435
2018-07-19 21:00:00,2112.772,,1814.21618868,0.85869,,20000,,17173.8,0,,0,96049.37,,82476.6335253,453067.65,,389044.6603785,354905.51,,304753.8123819
2018-07-20 21:00:00,2112.772,,1812.73724828,0.85799,,20000,,17159.8,0,,0,96049.37,,82409.3989663,467344.52,,400976.9247148,369182.38,,316754.7902162
2018-07-21 21:00:00,2112.772,,1799.3422738,0.85165,,20000,,17033,0,,0,96049.37,,81800.4459605,461307.51,,392872.5408915,363145.37,,309272.7543605
2018-07-22 21:00:00,2112.772,,1799.3422738,0.85165,,20000,,17033,0,,0,96049.37,,81800.4459605,461307.51,,392872.5408915,363145.37,,309272.7543605
2018-07-23 21:00:00,2112.772,,1799.3422738,0.85165,,20000,,17033,0,,0,96049.37,,81800.4459605,461307.51,,392872.5408915,363145.37,,309272.7543605
2018-07-24 21:00:00,2112.772,,1806.69472036,0.85513,,20000,,17102.6,0,,0,96049.37,,82134.6977681,467806.35,,400035.2440755,369644.21,,316093.8532973
2018-07-25 21:00:00,2112.772,,1808.02576672,0.85576,,20000,,17115.2,0,,0,96049.37,,82195.2088712,476326.46,,407621.1314096,378164.32,,323617.8984832
2018-07-26 21:00:00,2112.772,,1800.01836084,0.85197,,20000,,17039.4,0,,0,96049.37,,81831.1817589,493661.32,,420584.6348004,395499.18,,336953.4363846
2018-07-27 21:00:00,2112.772,,1814.63874308,0.85889,,20000,,17177.8,0,,0,96049.37,,82495.8433993,414090.98,,355658.6018122,315928.84,,271348.1213876
2018-07-28 21:00:00,2112.772,,1811.9132672,0.8576,,20000,,17152,0,,0,96049.37,,82371.939712,403113.25,,345709.9232,304951.11,,261526.071936
2018-07-29 21:00:00,2112.772,,1811.9132672,0.8576,,20000,,17152,0,,0,96049.37,,82371.939712,403113.25,,345709.9232,304951.11,,261526.071936
2018-07-30 21:00:00,2112.772,,1811.9132672,0.8576,,20000,,17152,0,,0,96049.37,,82371.939712,403113.25,,345709.9232,304951.11,,261526.071936
2018-07-31 21:00:00,2112.772,,1804.64533152,0.85416,,20000,,17083.2,0,,0,96049.37,,82041.5298792,398063.05,,340009.534788,299900.91,,256163.3612856
2018-08-01 21:00:00,2112.772,,1807.39193512,0.85546,,20000,,17109.2,0,,0,96049.37,,82166.3940602,405214.08,,346644.4368768,307051.94,,262670.6525924
2018-08-02 21:00:00,2112.772,,1811.0681584,0.8572,,20000,,17144,0,,0,96049.37,,82333.519964,415864.62,,356479.152264,317702.48,,272334.565856
2018-08-03 21:00:00,2112.772,,1823.55464092,0.86311,,20000,,17262.2,0,,0,96049.37,,82901.1717407,422009.87,,364240.9388957,323847.73,,279516.2142403
2018-08-04 21:00:00,2112.772,,1827.29424736,0.86488,,20000,,17297.6,0,,0,96049.37,,83071.1791256,437871.94,,378706.6834672,339709.8,,293808.211824
2018-08-05 21:00:00,2112.772,,1827.29424736,0.86488,,20000,,17297.6,0,,0,96049.37,,83071.1791256,437871.94,,378706.6834672,339709.8,,293808.211824
2018-08-06 21:00:00,2112.772,,1827.29424736,0.86488,,20000,,17297.6,0,,0,96049.37,,83071.1791256,437871.94,,378706.6834672,339709.8,,293808.211824
2018-08-07 21:00:00,2112.772,,1827.9703344,0.8652,,20000,,17304,0,,0,96049.37,,83101.914924,431338.69,,373194.234588,333176.55,,288264.35106
2018-08-08 21:00:00,2112.772,,1820.8925482,0.86185,,20000,,17237,0,,0,96049.37,,82780.1495345,431090.62,,371535.450847,332928.48,,286934.410488
2018-08-09 21:00:00,2112.772,,1819.66714044,0.86127,,20000,,17225.4,0,,0,96049.37,,82724.4408999,432071.36,,372130.1002272,333909.22,,287585.9939094
2018-08-10 21:00:00,2112.772,,1833.37903072,0.86776,,20000,,17355.2,0,,0,96049.37,,83347.8013112,423543.9,,367534.454664,325381.76,,282353.2760576
2018-08-11 21:00:00,2112.772,,1854.1687072,0.8776,,20000,,17552,0,,0,96049.37,,84292.927112,409329.94,,359227.955344,311167.8,,273080.86128
2018-08-12 21:00:00,2112.772,,1854.1687072,0.8776,,20000,,17552,0,,0,96049.37,,84292.927112,409329.94,,359227.955344,311167.8,,273080.86128
2018-08-13 21:00:00,2112.772,,1854.1687072,0.8776,,20000,,17552,0,,0,96049.37,,84292.927112,409329.94,,359227.955344,311167.8,,273080.86128
2018-08-14 21:00:00,2112.772,,1852.901044,0.877,,20000,,17540,0,,0,96049.37,,84235.29749,397226.42,,348367.57034,299064.28,,262279.37356
2018-08-15 21:00:00,2112.772,,1862.17611308,0.88139,,20000,,17627.8,0,,0,96049.37,,84656.9542243,372096.27,,327961.9314153,273934.13,,241442.8028407
2018-08-16 21:00:00,2112.772,,1862.408518,0.8815,,20000,,17630,0,,0,96049.37,,84667.519655,388313.8,,342298.6147,290151.66,,255768.68829
2018-08-17 21:00:00,2112.772,,1857.9716968,0.8794,,20000,,17588,0,,0,96049.37,,84465.815978,384072.92,,337753.725848,285910.78,,251429.939932
2018-08-18 21:00:00,2112.772,,1847.1965596,0.8743,,20000,,17486,0,,0,96049.37,,83975.964191,382466.18,,334390.181174,284304.04,,248567.022172
2018-08-19 21:00:00,2112.772,,1847.1965596,0.8743,,20000,,17486,0,,0,96049.37,,83975.964191,382466.18,,334390.181174,284304.04,,248567.022172
2018-08-20 21:00:00,2112.772,,1847.1965596,0.8743,,20000,,17486,0,,0,96049.37,,83975.964191,382466.18,,334390.181174,284304.04,,248567.022172
2018-08-21 21:00:00,2112.772,,1838.57644984,0.87022,,20000,,17404.4,0,,0,96049.37,,83584.0827614,388803.33,,338344.4338326,290641.19,,252921.7763618
2018-08-22 21:00:00,2112.772,,1825.0124536,0.8638,,20000,,17276,0,,0,96049.37,,82967.445806,383449.53,,331223.704014,285287.39,,246431.247482
2018-08-23 21:00:00,2112.772,,1823.7447904,0.8632,,20000,,17264,0,,0,96049.37,,82909.816184,387955.8,,334883.44656,289793.66,,250149.887312
2018-08-24 21:00:00,2112.772,,1830.2943836,0.8663,,20000,,17326,0,,0,96049.37,,83207.569231,391967.66,,339561.583858,293805.52,,254523.721976
2018-08-25 21:00:00,2112.772,,1813.7091234,0.85845,,20000,,17169,0,,0,96049.37,,82453.5816765,390642.15,,335346.7536675,292480.01,,251079.4645845
2018-08-26 21:00:00,2112.772,,1813.7091234,0.85845,,20000,,17169,0,,0,96049.37,,82453.5816765,390642.15,,335346.7536675,292480.01,,251079.4645845
2018-08-27 21:00:00,2112.772,,1813.7091234,0.85845,,20000,,17169,0,,0,96049.37,,82453.5816765,390642.15,,335346.7536675,292480.01,,251079.4645845
2018-08-28 21:00:00,2112.772,,1808.3215548,0.8559,,20000,,17118,0,,0,96049.37,,82208.655783,384433.73,,329036.829507,286271.59,,245019.853881
2018-08-29 21:00:00,2112.772,,1807.13840248,0.85534,,20000,,17106.8,0,,0,96049.37,,82154.8681358,380228.63,,325224.7563842,282066.49,,241262.7515566
2018-08-30 21:00:00,2112.772,,1804.28616028,0.85399,,20000,,17079.8,0,,0,96049.37,,82025.2014863,380631.98,,325055.9046002,282469.84,,241226.4186616
2018-08-31 21:00:00,2112.772,,1811.25830788,0.85729,,20000,,17145.8,0,,0,96049.37,,82342.1644073,372141.01,,319032.7664629,273978.87,,234879.3454623
2018-09-01 21:00:00,2112.772,,1821.18833628,0.86199,,20000,,17239.8,0,,0,96049.37,,82793.5964463,369909.5,,318858.289905,271747.36,,234243.5068464
2018-09-02 21:00:00,2112.772,,1821.18833628,0.86199,,20000,,17239.8,0,,0,96049.37,,82793.5964463,369909.5,,318858.289905,271747.36,,234243.5068464
2018-09-03 21:00:00,2112.772,,1821.18833628,0.86199,,20000,,17239.8,0,,0,96049.37,,82793.5964463,369909.5,,318858.289905,271747.36,,234243.5068464
2018-09-04 21:00:00,2112.772,,1818.92767024,0.86092,,20000,,17218.4,0,,0,96049.37,,82690.8236204,369909.5,,318462.48674,271747.36,,233952.7371712
2018-09-05 21:00:00,2112.772,,1823.47013004,0.86307,,20000,,17261.4,0,,0,96049.37,,82897.3297659,366113.46,,315981.5439222,267951.32,,231260.7457524
2018-09-06 21:00:00,2112.772,,1815.84302312,0.85946,,20000,,17189.2,0,,0,96049.37,,82550.5915402,368220.62,,316470.8940652,270058.48,,232104.4612208
2018-09-07 21:00:00,2112.772,,1818.20932776,0.86058,,20000,,17211.6,0,,0,96049.37,,82658.1668346,373473.28,,321403.6353024,275311.14,,236927.2608612
2018-09-08 21:00:00,2112.772,,1827.48439684,0.86497,,20000,,17299.4,0,,0,96049.37,,83079.8235689,367772.42,,318112.1101274,269610.28,,233204.8038916
2018-09-09 21:00:00,2112.772,,1827.48439684,0.86497,,20000,,17299.4,0,,0,96049.37,,83079.8235689,367772.42,,318112.1101274,269610.28,,233204.8038916
2018-09-10 21:00:00,2112.772,,1827.48439684,0.86497,,20000,,17299.4,0,,0,96049.37,,83079.8235689,367772.42,,318112.1101274,269610.28,,233204.8038916
2018-09-11 21:00:00,2112.772,,1821.99118964,0.86237,,20000,,17247.4,0,,0,96049.37,,82830.0952069,364512.53,,314344.6704961,266350.39,,229692.5858243
2018-09-12 21:00:00,2112.772,,1821.97006192,0.86236,,20000,,17247.2,0,,0,96049.37,,82829.1347132,371717.5,,320554.3033,273555.36,,235903.2002496
2018-09-13 21:00:00,2112.772,,1816.7726428,0.8599,,20000,,17198,0,,0,96049.37,,82592.853263,380300.39,,327020.305361,282138.25,,242610.681175
2018-09-14 21:00:00,2112.772,,1807.0538916,0.8553,,20000,,17106,0,,0,96049.37,,82151.026161,389058.62,,332761.837686,290896.48,,248803.759344
2018-09-15 21:00:00,2112.772,,1816.81489824,0.85992,,20000,,17198.4,0,,0,96049.37,,82594.7742504,383728.41,,329975.7343272,285566.27,,245564.1468984
2018-09-16 21:00:00,2112.772,,1816.81489824,0.85992,,20000,,17198.4,0,,0,96049.37,,82594.7742504,383728.41,,329975.7343272,285566.27,,245564.1468984
2018-09-17 21:00:00,2112.772,,1816.81489824,0.85992,,20000,,17198.4,0,,0,96049.37,,82594.7742504,383728.41,,329975.7343272,285566.27,,245564.1468984
2018-09-18 21:00:00,2112.772,,1810.56109312,0.85696,,20000,,17139.2,0,,0,96049.37,,82310.4681152,383104.87,,328305.5493952,284942.73,,244184.5219008
2018-09-19 21:00:00,2112.772,,1808.89200324,0.85617,,20000,,17123.4,0,,0,96049.37,,82234.5891129,378662.39,,324199.3784463,280500.25,,240155.8990425
2018-09-20 21:00:00,2112.772,,1809.71598432,0.85656,,20000,,17131.2,0,,0,96049.37,,82272.0483672,379530.37,,325090.5337272,281368.23,,241008.7710888
2018-09-21 21:00:00,2112.772,,1794.14485468,0.84919,,20000,,16983.8,0,,0,96049.37,,81564.1645103,383453.72,,325625.0644868,285291.58,,242266.7568202
2018-09-22 21:00:00,2112.772,,1797.94784428,0.85099,,20000,,17019.8,0,,0,96049.37,,81737.0533763,381807.34,,324914.2282666,283645.2,,241379.228748
2018-09-23 21:00:00,2112.772,,1797.94784428,0.85099,,20000,,17019.8,0,,0,96049.37,,81737.0533763,381807.34,,324914.2282666,283645.2,,241379.228748
2018-09-24 21:00:00,2112.772,,1797.94784428,0.85099,,20000,,17019.8,0,,0,96049.37,,81737.0533763,381807.34,,324914.2282666,283645.2,,241379.228748
2018-09-25 21:00:00,2112.772,,1797.6520562,0.85085,,20000,,17017,0,,0,96049.37,,81723.6064645,378420.88,,321979.405748,280258.74,,238458.148929
2018-09-26 21:00:00,2112.772,,1796.08860492,0.85011,,20000,,17002.2,0,,0,96049.37,,81652.5299307,379738.77,,322819.7257647,281576.63,,239371.1089293
2018-09-27 21:00:00,2112.772,,1798.32814324,0.85117,,20000,,17023.4,0,,0,96049.37,,81754.3422629,375819.55,,319886.3263735,277657.41,,236333.6576697
2018-09-28 21:00:00,2112.772,,1815.5049796,0.8593,,20000,,17186,0,,0,96049.37,,82535.223641,375195.47,,322405.467371,277033.33,,238054.740469
2018-09-29 21:00:00,2112.772,,1820.51224924,0.86167,,20000,,17233.4,0,,0,96049.37,,82762.8606479,377319.98,,325125.3071666,279157.84,,240541.9359928
2018-09-30 21:00:00,2112.772,,1820.51224924,0.86167,,20000,,17233.4,0,,0,96049.37,,82762.8606479,377319.98,,325125.3071666,279157.84,,240541.9359928
2018-10-01 21:00:00,2112.772,,1820.51224924,0.86167,,20000,,17233.4,0,,0,96049.37,,82762.8606479,377319.98,,325125.3071666,279157.84,,240541.9359928
2018-10-02 21:00:00,2112.772,,1824.88568728,0.86374,,20000,,17274.8,0,,0,96049.37,,82961.6828438,373031.07,,322201.8564018,274868.93,,237415.2895982
2018-10-03 21:00:00,2112.772,,1828.96333724,0.86567,,20000,,17313.4,0,,0,96049.37,,83147.0581279,373975.61,,323739.4663087,275813.47,,238763.4465749
2018-10-04 21:00:00,2112.772,,1840.98500992,0.87136,,20000,,17427.2,0,,0,96049.37,,83693.5790432,367329.04,,320075.8322944,269166.9,,234541.269984
2018-10-05 21:00:00,2112.772,,1834.3086504,0.8682,,20000,,17364,0,,0,96049.37,,83390.063034,363500.66,,315591.273012,265338.52,,230366.903064
2018-10-06 21:00:00,2112.772,,1833.59030792,0.86786,,20000,,17357.2,0,,0,96049.37,,83357.4062482,358654.57,,311261.9551202,260492.43,,226070.9602998
2018-10-07 21:00:00,2112.772,,1833.59030792,0.86786,,20000,,17357.2,0,,0,96049.37,,83357.4062482,358654.57,,311261.9551202,260492.43,,226070.9602998
2018-10-08 21:00:00,2112.772,,1833.59030792,0.86786,,20000,,17357.2,0,,0,96049.37,,83357.4062482,358654.57,,311261.9551202,260492.43,,226070.9602998
2018-10-09 21:00:00,2112.772,,1838.13276772,0.87001,,20000,,17400.2,0,,0,96049.37,,83563.9123937,363711.65,,316432.7726165,265549.51,,231030.7291951
2018-10-10 21:00:00,2112.772,,1836.08337888,0.86904,,20000,,17380.8,0,,0,96049.37,,83470.7445048,350907.34,,304952.5147536,252745.2,,219645.688608
2018-10-11 21:00:00,2112.772,,1831.8789626,0.86705,,20000,,17341,0,,0,96049.37,,83279.6062585,341673.03,,296247.6006615,243510.89,,211136.1171745
2018-10-12 21:00:00,2112.772,,1822.85742616,0.86278,,20000,,17255.6,0,,0,96049.37,,82869.4754486,352608.4,,304223.475352,254446.26,,219531.1442028
2018-10-13 21:00:00,2112.772,,1829.0267204,0.8657,,20000,,17314,0,,0,96049.37,,83149.939609,353710.25,,306206.963425,255548.11,,221227.998827
2018-10-14 21:00:00,2112.772,,1829.0267204,0.8657,,20000,,17314,0,,0,96049.37,,83149.939609,353710.25,,306206.963425,255548.11,,221227.998827
2018-10-15 21:00:00,2112.772,,1829.0267204,0.8657,,20000,,17314,0,,0,96049.37,,83149.939609,353710.25,,306206.963425,255548.11,,221227.998827
2018-10-16 21:00:00,2112.772,,1823.9560676,0.8633,,20000,,17266,0,,0,96049.37,,82919.421121,371880.4,,321044.34932,273718.26,,236300.973858
2018-10-17 21:00:00,2112.772,,1825.24485852,0.86391,,20000,,17278.2,0,,0,96049.37,,82978.0112367,367217.88,,317243.1987108,269055.74,,232439.9443434
2018-10-18 21:00:00,2112.772,,1837.055254,0.8695,,20000,,17390,0,,0,96049.37,,83514.927215,367861.5,,319855.57425,269699.36,,234503.59352
2018-10-19 21:00:00,2112.772,,1843.6048472,0.8726,,20000,,17452,0,,0,96049.37,,83812.680262,384762.67,,335743.905842,286600.53,,250087.622478
2018-10-20 21:00:00,2112.772,,1835.6819522,0.86885,,20000,,17377,0,,0,96049.37,,83452.4951245,413586.47,,359344.6044595,315424.33,,274056.4291205
2018-10-21 21:00:00,2112.772,,1835.6819522,0.86885,,20000,,17377,0,,0,96049.37,,83452.4951245,413586.47,,359344.6044595,315424.33,,274056.4291205
2018-10-22 21:00:00,2112.772,,1835.6819522,0.86885,,20000,,17377,0,,0,96049.37,,83452.4951245,413586.47,,359344.6044595,315424.33,,274056.4291205
2018-10-23 21:00:00,2112.772,,1842.337184,0.872,,20000,,17440,0,,0,96049.37,,83755.05064,412244.08,,359476.83776,314081.94,,273879.45168
2018-10-24 21:00:00,2112.772,,1841.4920752,0.8716,,20000,,17432,0,,0,96049.37,,83716.630892,387164.61,,337452.674076,289002.47,,251894.552852
2018-10-25 21:00:00,2112.772,,1853.429237,0.87725,,20000,,17545,0,,0,96049.37,,84259.3098325,396873.44,,348157.22524,298711.3,,262044.487925
2018-10-26 21:00:00,2112.772,,1856.9153108,0.8789,,20000,,17578,0,,0,96049.37,,84417.791293,374467.67,,329119.635163,276305.53,,242844.930317
2018-10-27 21:00:00,2112.772,,1853.51374788,0.87729,,20000,,17545.8,0,,0,96049.37,,84263.1518073,374482.79,,328530.0068391,276320.65,,242413.3430385
2018-10-28 21:00:00,2112.772,,1853.51374788,0.87729,,20000,,17545.8,0,,0,96049.37,,84263.1518073,374482.79,,328530.0068391,276320.65,,242413.3430385
2018-10-29 21:00:00,2112.772,,1853.51374788,0.87729,,20000,,17545.8,0,,0,96049.37,,84263.1518073,374482.79,,328530.0068391,276320.65,,242413.3430385
2018-10-30 21:00:00,2112.772,,1857.18997116,0.87903,,20000,,17580.6,0,,0,96049.37,,84430.2777111,380003.46,,334034.4414438,281841.32,,247746.9755196
2018-10-31 21:00:00,2112.772,,1862.07047448,0.88134,,20000,,17626.8,0,,0,96049.37,,84652.1517558,423557.64,,373298.2904376,325395.5,,286784.06997
2018-11-01 21:00:00,2112.772,,1866.9509778,0.88365,,20000,,17673,0,,0,96049.37,,84874.0258005,443934.92,,392283.092058,345772.78,,305542.117047
2018-11-02 21:00:00,2112.772,,1852.77427768,0.87694,,20000,,17538.8,0,,0,96049.37,,84229.5345278,442901.13,,388397.7169422,344738.99,,302315.4098906
2018-11-03 21:00:00,2112.772,,1853.70389736,0.87738,,20000,,17547.6,0,,0,96049.37,,84271.7962506,457297.44,,401223.6279072,359135.3,,315098.129514
2018-11-04 21:00:00,2112.772,,1853.70389736,0.87738,,20000,,17547.6,0,,0,96049.37,,84271.7962506,457297.44,,401223.6279072,359135.3,,315098.129514
