request date,USD cash balance,Total cash balance in EUR,USD-EUR exchange rate,USD deposits,Total deposits in EUR,USD withdrawals,Total withdrawals in EUR,USD investments,Total investment in EUR,Market value of the USD investments,Total market value in EUR,P/L in USD,Total P/L in EUR
2017-11-09 21:00:00,2112.772,1821.8432956,0.8623,20000,17246,0,0,96049.37,82823.371751,477953.09,412138.949507,379790.95,327493.736185
2017-11-10 21:00:00,2112.772,1814.0260392,0.8586,20000,17172,0,0,96049.37,82467.989082,462808.98,397367.790228,364646.84,313085.776824
2017-11-11 21:00:00,2112.772,1811.8076286,0.85755,20000,17151,0,0,96049.37,82367.1372435,480636.99,412170.2507745,382474.85,327991.3076175
2017-11-12 21:00:00,2112.772,1811.8076286,0.85755,20000,17151,0,0,96049.37,82367.1372435,480636.99,412170.2507745,382474.85,327991.3076175
2017-11-13 21:00:00,2112.772,1811.8076286,0.85755,20000,17151,0,0,96049.37,82367.1372435,480636.99,412170.2507745,382474.85,327991.3076175
2017-11-14 21:00:00,2112.772,1811.21605244,0.85727,20000,17145.4,0,0,96049.37,82340.2434199,482731.09,413830.8815243,384568.95,329679.4237665
2017-11-15 21:00:00,2112.772,1791.56727284,0.84797,20000,16959.4,0,0,96049.37,81446.9842789,487738.64,413587.7345608,389576.5,330349.184705
2017-11-16 21:00:00,2112.772,1793.91244976,0.84908,20000,16981.6,0,0,96049.37,81553.5990796,504305.95,428196.096026,406143.81,344848.5861948
2017-11-17 21:00:00,2112.772,1793.91244976,0.84908,20000,16981.6,0,0,96049.37,81553.5990796,487530.69,413952.5582652,389368.55,330605.048434
2017-11-18 21:00:00,2112.772,1800.88459736,0.85238,20000,17047.6,0,0,96049.37,81870.5620006,467003.92,398064.8013296,368841.78,314393.3564364
2017-11-19 21:00:00,2112.772,1800.88459736,0.85238,20000,17047.6,0,0,96049.37,81870.5620006,467003.92,398064.8013296,368841.78,314393.3564364
2017-11-20 21:00:00,2112.772,1800.88459736,0.85238,20000,17047.6,0,0,96049.37,81870.5620006,467003.92,398064.8013296,368841.78,314393.3564364
2017-11-21 21:00:00,2112.772,1799.4479124,0.8517,20000,17034,0,0,96049.37,81805.248429,467754.39,398386.413963,369592.25,314781.719325
2017-11-22 21:00:00,2112.772,1800.06061628,0.85199,20000,17039.8,0,0,96049.37,81833.1027463,463625.28,395004.1023072,365463.14,311370.9406486
2017-11-23 21:00:00,2112.772,1788.2502208,0.8464,20000,16928,0,0,96049.37,81296.186768,480250.56,406484.073984,382088.42,323399.638688
2017-11-24 21:00:00,2112.772,1782.3344592,0.8436,20000,16872,0,0,96049.37,81027.248532,480250.56,405139.372416,382088.42,322329.791112
2017-11-25 21:00:00,2112.772,1771.49593884,0.83847,20000,16769.4,0,0,96049.37,80534.5152639,474738.45,398053.9481715,376576.31,315747.9386457
2017-11-26 21:00:00,2112.772,1771.49593884,0.83847,20000,16769.4,0,0,96049.37,80534.5152639,474738.45,398053.9481715,376576.31,315747.9386457
2017-11-27 21:00:00,2112.772,1771.49593884,0.83847,20000,16769.4,0,0,96049.37,80534.5152639,474738.45,398053.9481715,376576.31,315747.9386457
2017-11-28 21:00:00,2112.772,1774.70735228,0.83999,20000,16799.8,0,0,96049.37,80680.5103063,485594.36,407894.4064564,387432.22,325439.1904778
2017-11-29 21:00:00,2112.772,1783.22182344,0.84402,20000,16880.4,0,0,96049.37,81067.5892674,466135.1,393427.347102,367972.96,310576.5376992
2017-11-30 21:00:00,2112.772,1782.63024728,0.84374,20000,16874.8,0,0,96049.37,81040.6954438,488461.65,412134.632571,390299.51,329311.3085674
2017-12-01 21:00:00,2112.772,1775.70035512,0.84046,20000,16809.2,0,0,96049.37,80725.6535102,482002.64,405103.9388144,383840.5,322602.58663
2017-12-02 21:00:00,2112.772,1781.44709496,0.84318,20000,16863.6,0,0,96049.37,80986.9077966,482810.17,407095.8791406,384648.03,324327.5259354
2017-12-03 21:00:00,2112.772,1781.44709496,0.84318,20000,16863.6,0,0,96049.37,80986.9077966,482810.17,407095.8791406,384648.03,324327.5259354
2017-12-04 21:00:00,2112.772,1781.44709496,0.84318,20000,16863.6,0,0,96049.37,80986.9077966,482810.17,407095.8791406,384648.03,324327.5259354
2017-12-05 21:00:00,2112.772,1780.26394264,0.84262,20000,16852.4,0,0,96049.37,80933.1201494,489537.76,412494.3073312,391375.62,329780.9249244
2017-12-06 21:00:00,2112.772,1785.5036172,0.8451,20000,16902,0,0,96049.37,81171.322587,487134.46,411677.332146,388972.32,328720.507632
2017-12-07 21:00:00,2112.772,1789.8347998,0.84715,20000,16943,0,0,96049.37,81368.2237955,485827.89,411569.0970135,387665.75,328411.0401125
2017-12-08 21:00:00,2112.772,1794.71530312,0.84946,20000,16989.2,0,0,96049.37,81590.0978402,493844.51,419501.1574646,395682.37,336116.3460202
2017-12-09 21:00:00,2112.772,1795.05334664,0.84962,20000,16992.4,0,0,96049.37,81605.4657394,492430.58,418378.8693796,394268.44,334978.3519928
2017-12-10 21:00:00,2112.772,1795.05334664,0.84962,20000,16992.4,0,0,96049.37,81605.4657394,492430.58,418378.8693796,394268.44,334978.3519928
2017-12-11 21:00:00,2112.772,1795.05334664,0.84962,20000,16992.4,0,0,96049.37,81605.4657394,492430.58,418378.8693796,394268.44,334978.3519928
2017-12-12 21:00:00,2112.772,1793.89132204,0.84907,20000,16981.4,0,0,96049.37,81552.6385859,492843.02,418458.2229914,394680.88,335111.6947816
2017-12-13 21:00:00,2112.772,1799.2366352,0.8516,20000,17032,0,0,96049.37,81795.643492,490349.34,417581.497944,392187.2,333986.61952
2017-12-14 21:00:00,2112.772,1785.05993508,0.84489,20000,16897.8,0,0,96049.37,81151.1522193,487966.86,412278.3203454,389804.72,329342.1098808
2017-12-15 21:00:00,2112.772,1794.29274872,0.84926,20000,16985.2,0,0,96049.37,81570.8879662,500046.77,424669.7198902,401884.63,341304.5408738
2017-12-16 21:00:00,2112.772,1799.08874116,0.85153,20000,17030.6,0,0,96049.37,81788.9200361,508340.04,432866.7942612,410177.9,349278.787187
2017-12-17 21:00:00,2112.772,1799.08874116,0.85153,20000,17030.6,0,0,96049.37,81788.9200361,508340.04,432866.7942612,410177.9,349278.787187
2017-12-18 21:00:00,2112.772,1799.08874116,0.85153,20000,17030.6,0,0,96049.37,81788.9200361,508340.04,432866.7942612,410177.9,349278.787187
2017-12-19 21:00:00,2112.772,1792.87719148,0.84859,20000,16971.8,0,0,96049.37,81506.5348883,509894.93,432691.7386487,411732.79,349392.3282661
2017-12-20 21:00:00,2112.772,1784.235954,0.8445,20000,16890,0,0,96049.37,81113.692965,511085.81,431611.966545,412923.67,348714.039315
2017-12-21 21:00:00,2112.772,1778.70049136,0.84188,20000,16837.6,0,0,96049.37,80862.0436156,514895.43,433480.1646084,416733.29,350839.4221852
2017-12-22 21:00:00,2112.772,1781.82739392,0.84336,20000,16867.2,0,0,96049.37,81004.1966832,536681.96,452616.0977856,438519.82,369830.0753952
2017-12-23 21:00:00,2112.772,1782.0175434,0.84345,20000,16869,0,0,96049.37,81012.8411265,545740.3,460304.656035,447578.16,377509.799052
2017-12-24 21:00:00,2112.772,1782.0175434,0.84345,20000,16869,0,0,96049.37,81012.8411265,545740.3,460304.656035,447578.16,377509.799052
2017-12-25 21:00:00,2112.772,1782.0175434,0.84345,20000,16869,0,0,96049.37,81012.8411265,545740.3,460304.656035,447578.16,377509.799052
2017-12-26 21:00:00,2112.772,1779.54560016,0.84228,20000,16845.6,0,0,96049.37,80900.4633636,545740.3,459666.139884,447578.16,376986.1326048
2017-12-27 21:00:00,2112.772,1781.74288304,0.84332,20000,16866.4,0,0,96049.37,81000.3547084,550479.53,464230.3972396,452317.39,381448.3013348
2017-12-28 21:00:00,2112.772,1775.32005616,0.84028,20000,16805.6,0,0,96049.37,80708.3646236,552149.07,463959.8205396,453986.93,381476.1375404
2017-12-29 21:00:00,2112.772,1769.2352728,0.8374,20000,16748,0,0,96049.37,80431.742438,556201.85,465763.42919,458039.71,383562.453154
2017-12-30 21:00:00,2112.772,1759.91794828,0.83299,20000,16659.8,0,0,96049.37,80008.1647163,567542.68,472757.3770132,469380.54,390989.2960146
2017-12-31 21:00:00,2112.772,1759.91794828,0.83299,20000,16659.8,0,0,96049.37,80008.1647163,567542.68,472757.3770132,469380.54,390989.2960146
2018-01-01 21:00:00,2112.772,1759.91794828,0.83299,20000,16659.8,0,0,96049.37,80008.1647163,567542.68,472757.3770132,469380.54,390989.2960146
2018-01-02 21:00:00,2112.772,1758.94607316,0.83253,20000,16650.6,0,0,96049.37,79963.9820061,567542.68,472496.3073804,469380.54,390773.3809662
2018-01-03 21:00:00,2112.772,1751.3823494,0.82895,20000,16579,0,0,96049.37,79620.1252615,573450.15,475361.5018425,475288.01,393989.9958895
2018-01-04 21:00:00,2112.772,1759.11509492,0.83261,20000,16652.2,0,0,96049.37,79971.6659557,571559.3,475885.988773,473397.16,394155.2093876
2018-01-05 21:00:00,2112.772,1750.60062376,0.82858,20000,16571.6,0,0,96049.37,79584.5869946,572576.81,474425.6932298,474414.67,393090.5072686
2018-01-06 21:00:00,2112.772,1755.16421128,0.83074,20000,16614.8,0,0,96049.37,79792.0536338,567913.28,471788.2782272,469751.14,390241.0620436
2018-01-07 21:00:00,2112.772,1755.16421128,0.83074,20000,16614.8,0,0,96049.37,79792.0536338,567913.28,471788.2782272,469751.14,390241.0620436
2018-01-08 21:00:00,2112.772,1755.16421128,0.83074,20000,16614.8,0,0,96049.37,79792.0536338,567913.28,471788.2782272,469751.14,390241.0620436
2018-01-09 21:00:00,2112.772,1764.98860108,0.83539,20000,16707.8,0,0,96049.37,80238.6832043,568736.24,475116.5675336,470574.1,393112.897399
2018-01-10 21:00:00,2112.772,1771.07338444,0.83827,20000,16765.4,0,0,96049.37,80515.3053899,567096.03,475379.5890681,468933.89,393093.2119703
2018-01-11 21:00:00,2112.772,1767.10137308,0.83639,20000,16727.8,0,0,96049.37,80334.7325743,563049.86,470929.2724054,464887.72,388827.4401308
2018-01-12 21:00:00,2112.772,1754.48812424,0.83042,20000,16608.4,0,0,96049.37,79761.3178354,564418.92,468704.7595464,466256.78,387188.9552476
2018-01-13 21:00:00,2112.772,1732.87446668,0.82019,20000,16403.8,0,0,96049.37,78778.7327803,547373.48,448950.2545612,449211.34,368438.6489546
2018-01-14 21:00:00,2112.772,1732.87446668,0.82019,20000,16403.8,0,0,96049.37,78778.7327803,547373.48,448950.2545612,449211.34,368438.6489546
2018-01-15 21:00:00,2112.772,1732.87446668,0.82019,20000,16403.8,0,0,96049.37,78778.7327803,547373.48,448950.2545612,449211.34,368438.6489546
2018-01-16 21:00:00,2112.772,1722.1204572,0.8151,20000,16302,0,0,96049.37,78289.841487,547373.48,446164.123548,449211.34,366152.163234
2018-01-17 21:00:00,2112.772,1721.71903052,0.81491,20000,16298.2,0,0,96049.37,78271.5921067,546340.19,445218.0842329,448178.05,365224.7747255
2018-01-18 21:00:00,2112.772,1734.057619,0.82075,20000,16415,0,0,96049.37,78832.5204275,520809.03,427454.0113725,422646.89,346887.4349675
2018-01-19 21:00:00,2112.772,1726.59953384,0.81722,20000,16344.4,0,0,96049.37,78493.4661514,521497.7,426178.350394,423335.56,345958.2863432
2018-01-20 21:00:00,2112.772,1723.93744112,0.81596,20000,16319.2,0,0,96049.37,78372.4439452,517959.82,422634.4947272,419797.68,342538.1149728
2018-01-21 21:00:00,2112.772,1723.93744112,0.81596,20000,16319.2,0,0,96049.37,78372.4439452,517959.82,422634.4947272,419797.68,342538.1149728
2018-01-22 21:00:00,2112.772,1723.93744112,0.81596,20000,16319.2,0,0,96049.37,78372.4439452,517959.82,422634.4947272,419797.68,342538.1149728
2018-01-23 21:00:00,2112.772,1723.83180252,0.81591,20000,16318.2,0,0,96049.37,78367.6414767,506153.99,412976.1019809,407991.85,332884.6303335
2018-01-24 21:00:00,2112.772,1716.26807876,0.81233,20000,16246.6,0,0,96049.37,78023.7847321,512216.5,416088.829445,414054.36,336348.7782588
2018-01-25 21:00:00,2112.772,1705.07038716,0.80703,20000,16140.6,0,0,96049.37,77514.7230711,509228.82,410962.9346046,411066.68,331743.1427604
2018-01-26 21:00:00,2112.772,1704.9013654,0.80695,20000,16139,0,0,96049.37,77507.0391215,511970.81,413134.8451295,413808.67,333922.9062565
2018-01-27 21:00:00,2112.772,1699.99973436,0.80463,20000,16092.6,0,0,96049.37,77284.2045831,501438,403472.05794,403275.86,324487.8552318
2018-01-28 21:00:00,2112.772,1699.99973436,0.80463,20000,16092.6,0,0,96049.37,77284.2045831,501438,403472.05794,403275.86,324487.8552318
2018-01-29 21:00:00,2112.772,1699.99973436,0.80463,20000,16092.6,0,0,96049.37,77284.2045831,501438,403472.05794,403275.86,324487.8552318
2018-01-30 21:00:00,2112.772,1706.44368896,0.80768,20000,16153.6,0,0,96049.37,77577.1551616,499491.44,403429.2462592,401329.3,324145.649024
2018-01-31 21:00:00,2112.772,1702.53506076,0.80583,20000,16116.6,0,0,96049.37,77399.4638271,501707.67,404291.0917161,403545.53,325189.0944399
2018-02-01 21:00:00,2112.772,1701.28852528,0.80524,20000,16104.8,0,0,96049.37,77342.7946988,501394.99,403743.3017476,403232.85,324699.220134
2018-02-02 21:00:00,2112.772,1688.86542592,0.79936,20000,15987.2,0,0,96049.37,76778.0244032,492762.63,393894.7359168,394600.49,315427.8476864
2018-02-03 21:00:00,2112.772,1697.42215252,0.80341,20000,16068.2,0,0,96049.37,77167.0243517,504139.35,405030.5951835,405977.21,326166.1502861
2018-02-04 21:00:00,2112.772,1697.42215252,0.80341,20000,16068.2,0,0,96049.37,77167.0243517,504139.35,405030.5951835,405977.21,326166.1502861
2018-02-05 21:00:00,2112.772,1697.42215252,0.80341,20000,16068.2,0,0,96049.37,77167.0243517,504139.35,405030.5951835,405977.21,326166.1502861
2018-02-06 21:00:00,2112.772,1708.2818006,0.80855,20000,16171,0,0,96049.37,77660.7181135,528877.24,427623.692402,430715.1,348254.694105
2018-02-07 21:00:00,2112.772,1706.42256124,0.80767,20000,16153.4,0,0,96049.37,77576.1946679,531312.03,429124.7872701,433149.89,349842.1716563
2018-02-08 21:00:00,2112.772,1722.16271264,0.81512,20000,16302.4,0,0,96049.37,78291.7624744,500484.43,407954.8685816,402322.29,327940.9450248
2018-02-09 21:00:00,2112.772,1723.19797092,0.81561,20000,16312.2,0,0,96049.37,78338.8266657,512294.04,417832.1419644,414131.9,337770.118959
2018-02-10 21:00:00,2112.772,1724.31774008,0.81614,20000,16322.8,0,0,96049.37,78389.7328318,517125.03,422046.4219842,418962.89,341932.3730446
2018-02-11 21:00:00,2112.772,1724.31774008,0.81614,20000,16322.8,0,0,96049.37,78389.7328318,517125.03,422046.4219842,418962.89,341932.3730446
2018-02-12 21:00:00,2112.772,1724.31774008,0.81614,20000,16322.8,0,0,96049.37,78389.7328318,517125.03,422046.4219842,418962.89,341932.3730446
2018-02-13 21:00:00,2112.772,1717.17657072,0.81276,20000,16255.2,0,0,96049.37,78065.0859612,517919.82,420944.5129032,419757.68,341162.2519968
2018-02-14 21:00:00,2112.772,1710.22555084,0.80947,20000,16189.4,0,0,96049.37,77749.0835339,522153.99,422667.9902853,423991.85,343208.6828195
2018-02-15 21:00:00,2112.772,1694.6544212,0.8021,20000,16042,0,0,96049.37,77041.199677,539044.03,432367.216463,440881.89,353631.363969
2018-02-16 21:00:00,2112.772,1689.73166244,0.79977,20000,15995.4,0,0,96049.37,76817.4046449,541967.55,433449.3874635,443805.41,354942.2527557
2018-02-17 21:00:00,2112.772,1702.21814496,0.80568,20000,16113.6,0,0,96049.37,77385.0564216,542221.05,436856.655564,444058.91,357769.3826088
2018-02-18 21:00:00,2112.772,1702.21814496,0.80568,20000,16113.6,0,0,96049.37,77385.0564216,542221.05,436856.655564,444058.91,357769.3826088
2018-02-19 21:00:00,2112.772,1702.21814496,0.80568,20000,16113.6,0,0,96049.37,77385.0564216,542221.05,436856.655564,444058.91,357769.3826088
2018-02-20 21:00:00,2112.772,1704.03512888,0.80654,20000,16130.8,0,0,96049.37,77467.6588798,542221.05,437322.965667,444058.91,358151.2732714
2018-02-21 21:00:00,2112.772,1712.78200496,0.81068,20000,16213.6,0,0,96049.37,77865.3032716,541333.87,438848.5417316,443171.73,359270.4580764
2018-02-22 21:00:00,2112.772,1720.24009012,0.81421,20000,16284.2,0,0,96049.37,78204.3575477,543754.71,442730.5224291,445592.57,362805.9264197
2018-02-23 21:00:00,2112.772,1713.986285,0.81125,20000,16225,0,0,96049.37,77920.0514125,547673.46,444300.094425,449511.32,364666.05835
2018-02-24 21:00:00,2112.772,1719.50061992,0.81386,20000,16277.2,0,0,96049.37,78170.7402682,544791.9,443384.335734,446629.76,363494.0964736
2018-02-25 21:00:00,2112.772,1719.50061992,0.81386,20000,16277.2,0,0,96049.37,78170.7402682,544791.9,443384.335734,446629.76,363494.0964736
2018-02-26 21:00:00,2112.772,1719.50061992,0.81386,20000,16277.2,0,0,96049.37,78170.7402682,544791.9,443384.335734,446629.76,363494.0964736
2018-02-27 21:00:00,2112.772,1715.52860856,0.81198,20000,16239.6,0,0,96049.37,77990.1674526,537037.92,436064.0502816,438875.78,356358.3558444
2018-02-28 21:00:00,2112.772,1727.48689808,0.81764,20000,16352.8,0,0,96049.37,78533.8068868,555213.34,453964.6353176,457051.2,373703.343168
2018-03-01 21:00:00,2112.772,1733.02236072,0.82026,20000,16405.2,0,0,96049.37,78785.4562362,554857.28,455127.2324928,456695.14,374608.7555364
2018-03-02 21:00:00,2112.772,1721.78241368,0.81494,20000,16298.8,0,0,96049.37,78274.4735878,577427.25,470568.563115,479265.11,390572.3087434
2018-03-03 21:00:00,2112.772,1715.54973628,0.81199,20000,16239.8,0,0,96049.37,77991.1279463,603864.72,490332.1139928,505702.58,410625.4379342
2018-03-04 21:00:00,2112.772,1715.54973628,0.81199,20000,16239.8,0,0,96049.37,77991.1279463,603864.72,490332.1139928,505702.58,410625.4379342
2018-03-05 21:00:00,2112.772,1715.54973628,0.81199,20000,16239.8,0,0,96049.37,77991.1279463,603864.72,490332.1139928,505702.58,410625.4379342
2018-03-06 21:00:00,2112.772,1712.6129832,0.8106,20000,16212,0,0,96049.37,77857.619322,629459.95,510240.23547,531297.81,430670.004786
2018-03-07 21:00:00,2112.772,1701.56318564,0.80537,20000,16107.4,0,0,96049.37,77355.2811169,606442.61,488410.6848157,508280.47,409353.8421239
2018-03-08 21:00:00,2112.772,1701.837846,0.8055,20000,16110,0,0,96049.37,77367.767535,603100.04,485797.08222,504937.9,406727.47845
2018-03-09 21:00:00,2112.772,1716.77514404,0.81257,20000,16251.4,0,0,96049.37,78046.8365809,604047.09,490830.5439213,505884.95,411066.9338215
2018-03-10 21:00:00,2112.772,1716.47935596,0.81243,20000,16248.6,0,0,96049.37,78033.3896691,608058.13,494004.6665559,509895.99,414254.7991557
2018-03-11 21:00:00,2112.772,1716.47935596,0.81243,20000,16248.6,0,0,96049.37,78033.3896691,608058.13,494004.6665559,509895.99,414254.7991557
2018-03-12 21:00:00,2112.772,1716.47935596,0.81243,20000,16248.6,0,0,96049.37,78033.3896691,608058.13,494004.6665559,509895.99,414254.7991557
2018-03-13 21:00:00,2112.772,1712.1904288,0.8104,20000,16208,0,0,96049.37,77838.409448,589386.65,477638.94116,491224.51,398088.342904
2018-03-14 21:00:00,2112.772,1704.9013654,0.80695,20000,16139,0,0,96049.37,77507.0391215,586409.01,473202.7506195,488246.87,393990.8117465
2018-03-15 21:00:00,2112.772,1707.20428688,0.80804,20000,16160.8,0,0,96049.37,77611.7329348,554659.12,448186.7553248,456496.98,368867.8197192
2018-03-16 21:00:00,2112.772,1716.4159728,0.8124,20000,16248,0,0,96049.37,78030.508188,570077,463130.5548,471914.86,383383.632264
2018-03-17 21:00:00,2112.772,1720.38798416,0.81428,20000,16285.6,0,0,96049.37,78211.0810036,582020.35,473927.530598,483858.21,393996.0632388
2018-03-18 21:00:00,2112.772,1720.38798416,0.81428,20000,16285.6,0,0,96049.37,78211.0810036,582020.35,473927.530598,483858.21,393996.0632388
2018-03-19 21:00:00,2112.772,1720.38798416,0.81428,20000,16285.6,0,0,96049.37,78211.0810036,582020.35,473927.530598,483858.21,393996.0632388
2018-03-20 21:00:00,2112.772,1712.57072776,0.81058,20000,16211.6,0,0,96049.37,77855.6983346,570313.65,462284.838417,472151.51,382716.5709758
2018-03-21 21:00:00,2112.772,1724.4445064,0.8162,20000,16324,0,0,96049.37,78395.495794,578094.24,471840.518688,479932.1,391720.58002
2018-03-22 21:00:00,2112.772,1711.07065964,0.80987,20000,16197.4,0,0,96049.37,77787.5032819,562940.86,455908.9142882,464778.72,376410.3419664
2018-03-23 21:00:00,2112.772,1714.21868992,0.81136,20000,16227.2,0,0,96049.37,77930.6168432,559552.06,453998.1594016,461389.92,374353.3254912
2018-03-24 21:00:00,2112.772,1710.14103996,0.80943,20000,16188.6,0,0,96049.37,77745.2415591,564812.53,457176.2061579,466650.39,377720.8251777
2018-03-25 21:00:00,2112.772,1710.14103996,0.80943,20000,16188.6,0,0,96049.37,77745.2415591,564812.53,457176.2061579,466650.39,377720.8251777
2018-03-26 21:00:00,2112.772,1710.14103996,0.80943,20000,16188.6,0,0,96049.37,77745.2415591,564812.53,457176.2061579,466650.39,377720.8251777
2018-03-27 21:00:00,2112.772,1695.98546756,0.80273,20000,16054.6,0,0,96049.37,77101.7107801,548626.67,440399.0868091,450464.53,361601.3921669
2018-03-28 21:00:00,2112.772,1702.76746568,0.80594,20000,16118.8,0,0,96049.37,77410.0292578,520840.22,419765.9669068,422678.08,340653.1717952
2018-03-29 21:00:00,2112.772,1716.26807876,0.81233,20000,16246.6,0,0,96049.37,78023.7847321,534109.57,433873.2269981,435947.43,354133.1758119
