request date,EUR cash balance,Total cash balance in EUR,EUR-EUR exchange rate,EUR deposits,Total deposits in EUR,EUR withdrawals,Total withdrawals in EUR,EUR investments,Total investment in EUR,Market value of the EUR investments,Total market value in EUR,P/L in EUR,Total P/L in EUR
2021-07-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,370.16,370.16,-128.88,-128.88
2021-07-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,375.44,375.44,-123.6,-123.6
2021-07-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,374.15,374.15,-124.89,-124.89
2021-07-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,397.45,397.45,-101.59,-101.59
2021-07-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,398.91,398.91,-100.13,-100.13
2021-07-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,456.17,456.17,-42.87,-42.87
2021-07-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,435.73,435.73,-63.31,-63.31
2021-07-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,465.06,465.06,-33.98,-33.98
2021-07-29 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,451.35,451.35,-47.69,-47.69
2021-07-30 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,448.19,448.19,-50.85,-50.85
2021-07-31 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,472.41,472.41,-26.63,-26.63
2021-08-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,468.38,468.38,-30.66,-30.66
2021-08-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,453.38,453.38,-45.66,-45.66
2021-08-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,436.83,436.83,-62.21,-62.21
2021-08-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,453.38,453.38,-45.66,-45.66
2021-08-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,467.43,467.43,-31.61,-31.61
2021-08-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,492.05,492.05,-6.99,-6.99
2021-08-07 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,499.49,499.49,0.45,0.45
2021-08-08 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,499.33,499.33,0.29,0.29
2021-08-09 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,530.1,530.1,31.06,31.06
2021-08-10 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,521.36,521.36,22.32,22.32
2021-08-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,531.58,531.58,32.54,32.54
2021-08-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,511.65,511.65,12.61,12.61
2021-08-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,531.09,531.09,32.05,32.05
2021-08-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,534.9,534.9,35.86,35.86
2021-08-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,530.52,530.52,31.48,31.48
2021-08-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,531.52,531.52,32.48,32.48
2021-08-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,527.26,527.26,28.22,28.22
2021-08-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,523.88,523.88,24.84,24.84
2021-08-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,537.72,537.72,38.68,38.68
2021-08-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,557.31,557.31,58.27,58.27
2021-08-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,568.93,568.93,69.89,69.89
2021-08-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,558.3,558.3,59.26,59.26
2021-08-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,565.69,565.69,66.65,66.65
2021-08-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,552.19,552.19,53.15,53.15
2021-08-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,560.3,560.3,61.26,61.26
2021-08-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,538.98,538.98,39.94,39.94
2021-08-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,552,552,52.96,52.96
2021-08-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,556.32,556.32,57.28,57.28
2021-08-29 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,557.31,557.31,58.27,58.27
2021-08-30 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,553.82,553.82,54.78,54.78
2021-08-31 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,539.8,539.8,40.76,40.76
2021-09-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,553.11,553.11,54.07,54.07
2021-09-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,559.51,559.51,60.47,60.47
2021-09-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,570.49,570.49,71.45,71.45
2021-09-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,565.06,565.06,66.02,66.02
2021-09-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,569.79,569.79,70.75,70.75
2021-09-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,586.64,586.64,87.6,87.6
2021-09-07 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,534.34,534.34,35.3,35.3
2021-09-08 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,530.16,530.16,31.12,31.12
2021-09-09 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,531.78,531.78,32.74,32.74
2021-09-10 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,522.35,522.35,23.31,23.31
2021-09-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,521.59,521.59,22.55,22.55
2021-09-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,524.31,524.31,25.27,25.27
2021-09-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,512.06,512.06,13.02,13.02
2021-09-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,531.39,531.39,32.35,32.35
2021-09-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,548.4,548.4,49.36,49.36
2021-09-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,545.59,545.59,46.55,46.55
2021-09-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,542.26,542.26,43.22,43.22
2021-09-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,554.07,554.07,55.03,55.03
2021-09-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,547.77,547.77,48.73,48.73
2021-09-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,500.85,500.85,1.81,1.81
2021-09-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,487.65,487.65,-11.39,-11.39
2021-09-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,499.42,499.42,0.38,0.38
2021-09-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,515.23,515.23,16.19,16.19
2021-09-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,487.58,487.58,-11.46,-11.46
2021-09-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,491.81,491.81,-7.23,-7.23
2021-09-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,497.87,497.87,-1.17,-1.17
2021-09-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,496.71,496.71,-2.33,-2.33
2021-09-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,482.22,482.22,-16.82,-16.82
2021-09-29 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,481.52,481.52,-17.52,-17.52
2021-09-30 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,513.93,513.93,14.89,14.89
2021-10-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,554.15,554.15,55.11,55.11
2021-10-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,554.97,554.97,55.93,55.93
2021-10-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,565.84,565.84,66.8,66.8
2021-10-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,571.03,571.03,71.99,71.99
2021-10-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,586.2,586.2,87.16,87.16
2021-10-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,632.51,632.51,133.47,133.47
2021-10-07 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,625.36,625.36,126.32,126.32
2021-10-08 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,631.32,631.32,132.28,132.28
2021-10-09 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,635.28,635.28,136.24,136.24
2021-10-10 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,640.17,640.17,141.13,141.13
2021-10-11 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,664.05,664.05,165.01,165.01
2021-10-12 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,645.55,645.55,146.51,146.51
2021-10-13 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,658.84,658.84,159.8,159.8
2021-10-14 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,667.96,667.96,168.92,168.92
2021-10-15 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,708.64,708.64,209.6,209.6
2021-10-16 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,699.31,699.31,200.27,200.27
2021-10-17 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,699.15,699.15,200.11,200.11
2021-10-18 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,710.19,710.19,211.15,211.15
2021-10-19 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,727.55,727.55,228.51,228.51
2021-10-20 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,761.65,761.65,262.61,262.61
2021-10-21 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,720.48,720.48,221.44,221.44
2021-10-22 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,695.41,695.41,196.37,196.37
2021-10-23 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,703.81,703.81,204.77,204.77
2021-10-24 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,691.24,691.24,192.2,192.2
2021-10-25 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,725.27,725.27,226.23,226.23
2021-10-26 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,717.73,717.73,218.69,218.69
2021-10-27 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,677.69,677.69,178.65,178.65
2021-10-28 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,689.33,689.33,190.29,190.29
2021-10-29 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,715.83,715.83,216.79,216.79
2021-10-30 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,712.55,712.55,213.51,213.51
2021-10-31 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,702.5,702.5,203.46,203.46
2021-11-01 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,706.83,706.83,207.79,207.79
2021-11-02 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,731.27,731.27,232.23,232.23
2021-11-03 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,722.83,722.83,223.79,223.79
2021-11-04 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,708.15,708.15,209.11,209.11
2021-11-05 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,706.11,706.11,207.07,207.07
2021-11-06 21:00:00,18.910742,18.910742,1,500,500,0,0,480.13,480.13,708.94,708.94,209.9,209.9
2021-11-07 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,876.37,876.37,183.32,183.32
2021-11-08 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,904.53,904.53,211.48,211.48
2021-11-09 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,917.3,917.3,224.25,224.25
2021-11-10 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,904.65,904.65,211.6,211.6
2021-11-11 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,910.71,910.71,217.66,217.66
2021-11-12 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,889.03,889.03,195.98,195.98
2021-11-13 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,889.23,889.23,196.18,196.18
2021-11-14 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,893.71,893.71,200.66,200.66
2021-11-15 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,903.85,903.85,210.8,210.8
2021-11-16 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,847.33,847.33,154.28,154.28
2021-11-17 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,843.83,843.83,150.78,150.78
2021-11-18 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,802.32,802.32,109.27,109.27
2021-11-19 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,826.09,826.09,133.04,133.04
2021-11-20 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,838.09,838.09,145.04,145.04
2021-11-21 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,828.21,828.21,135.16,135.16
2021-11-22 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,786.29,786.29,93.24,93.24
2021-11-23 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,803.03,803.03,109.98,109.98
2021-11-24 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,783.31,783.31,90.26,90.26
2021-11-25 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,823.43,823.43,130.38,130.38
2021-11-26 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,750.85,750.85,57.8,57.8
2021-11-27 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,760.78,760.78,67.73,67.73
2021-11-28 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,751.16,751.16,58.11,58.11
2021-11-29 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,806.51,806.51,113.46,113.46
2021-11-30 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,813.1,813.1,120.05,120.05
2021-12-01 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,804.06,804.06,111.01,111.01
2021-12-02 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,788.41,788.41,95.36,95.36
2021-12-03 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,747.4,747.4,54.35,54.35
2021-12-04 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,690.81,690.81,-2.24,-2.24
2021-12-05 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,681.13,681.13,-11.92,-11.92
2021-12-06 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,684.16,684.16,-8.89,-8.89
2021-12-07 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,708.88,708.88,15.83,15.83
2021-12-08 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,698.01,698.01,4.96,4.96
2021-12-09 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,663.65,663.65,-29.4,-29.4
2021-12-10 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,668.77,668.77,-24.28,-24.28
2021-12-11 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,670.74,670.74,-22.31,-22.31
2021-12-12 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,696.08,696.08,3.03,3.03
2021-12-13 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,646.21,646.21,-46.84,-46.84
2021-12-14 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,653.62,653.62,-39.43,-39.43
2021-12-15 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,674.29,674.29,-18.76,-18.76
2021-12-16 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,660.16,660.16,-32.89,-32.89
2021-12-17 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,645.63,645.63,-47.42,-47.42
2021-12-18 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,645.61,645.61,-47.44,-47.44
2021-12-19 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,643.23,643.23,-49.82,-49.82
2021-12-20 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,643.4,643.4,-49.65,-49.65
2021-12-21 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,669.05,669.05,-24,-24
2021-12-22 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,680.82,680.82,-12.23,-12.23
2021-12-23 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,708.59,708.59,15.54,15.54
2021-12-24 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,708.23,708.23,15.18,15.18
2021-12-25 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,706.74,706.74,13.69,13.69
2021-12-26 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,704.35,704.35,11.3,11.3
2021-12-27 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,714.84,714.84,21.79,21.79
2021-12-28 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,663.43,663.43,-29.62,-29.62
2021-12-29 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,652.21,652.21,-40.84,-40.84
2021-12-30 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,658.45,658.45,-34.6,-34.6
2021-12-31 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,632.69,632.69,-60.36,-60.36
2022-01-01 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,653.57,653.57,-39.48,-39.48
2022-01-02 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,648.44,648.44,-44.61,-44.61
2022-01-03 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,644.49,644.49,-48.56,-48.56
2022-01-04 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,640.22,640.22,-52.83,-52.83
2022-01-05 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,616.67,616.67,-76.38,-76.38
2022-01-06 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,606.45,606.45,-86.6,-86.6
2022-01-07 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,577.27,577.27,-115.78,-115.78
2022-01-08 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,561.59,561.59,-131.46,-131.46
2022-01-09 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,588.54,588.54,-104.51,-104.51
2022-01-10 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,567.01,567.01,-126.04,-126.04
2022-01-11 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,587.59,587.59,-105.46,-105.46
2022-01-12 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,601.77,601.77,-91.28,-91.28
2022-01-13 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,582.83,582.83,-110.22,-110.22
2022-01-14 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,595.08,595.08,-97.97,-97.97
2022-01-15 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,601.19,601.19,-91.86,-91.86
2022-01-16 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,589.05,589.05,-104,-104
2022-01-17 21:00:00,15.920742,15.920742,1,500,500,0,0,677.13,677.13,579.68,579.68,-113.37,-113.37
2022-01-18 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7073.67,7073.67,-119.38,-119.38
2022-01-19 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7074.28,7074.28,-118.77,-118.77
2022-01-20 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7090.33,7090.33,-102.72,-102.72
2022-01-21 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7023.31,7023.31,-169.74,-169.74
2022-01-22 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,6967.44,6967.44,-225.61,-225.61
2022-01-23 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,6975.62,6975.62,-217.43,-217.43
2022-01-24 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,6990.79,6990.79,-202.26,-202.26
2022-01-25 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7003.15,7003.15,-189.9,-189.9
2022-01-26 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7009.88,7009.88,-183.17,-183.17
2022-01-27 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,6999.32,6999.32,-193.73,-193.73
2022-01-28 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7010.77,7010.77,-182.28,-182.28
2022-01-29 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7020.76,7020.76,-172.29,-172.29
2022-01-30 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7015.11,7015.11,-177.94,-177.94
2022-01-31 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7021.83,7021.83,-171.22,-171.22
2022-02-01 21:00:00,6515.920742,6515.920742,1,7000,7000,0,0,677.13,677.13,7022.25,7022.25,-170.8,-170.8
2022-02-02 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,6971.48,6971.48,-218.85,-218.85
2022-02-03 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,6902.4,6902.4,-287.93,-287.93
2022-02-04 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7101.11,7101.11,-89.22,-89.22
2022-02-05 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7142.01,7142.01,-48.32,-48.32
2022-02-06 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7155.35,7155.35,-34.98,-34.98
2022-02-07 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7297.07,7297.07,106.74,106.74
2022-02-08 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7231.78,7231.78,41.45,41.45
2022-02-09 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7309.51,7309.51,119.18,119.18
2022-02-10 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7293.18,7293.18,102.85,102.85
2022-02-11 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7240.84,7240.84,50.51,50.51
2022-02-12 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7228.71,7228.71,38.38,38.38
2022-02-13 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7199.19,7199.19,8.86,8.86
2022-02-14 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7210.24,7210.24,19.91,19.91
2022-02-15 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7290.49,7290.49,100.16,100.16
2022-02-16 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7299.94,7299.94,109.61,109.61
2022-02-17 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7152.42,7152.42,-37.91,-37.91
2022-02-18 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7116.09,7116.09,-74.24,-74.24
2022-02-19 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7100.17,7100.17,-90.16,-90.16
2022-02-20 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7019.71,7019.71,-170.62,-170.62
2022-02-21 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7009.42,7009.42,-180.91,-180.91
2022-02-22 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7004.17,7004.17,-186.16,-186.16
2022-02-23 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,6986.43,6986.43,-203.9,-203.9
2022-02-24 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,6991.77,6991.77,-198.56,-198.56
2022-02-25 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7039.96,7039.96,-150.37,-150.37
2022-02-26 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7071.12,7071.12,-119.21,-119.21
2022-02-27 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,6992.63,6992.63,-197.7,-197.7
2022-02-28 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7176.34,7176.34,-13.99,-13.99
2022-03-01 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7314.73,7314.73,124.4,124.4
2022-03-02 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7307.22,7307.22,116.89,116.89
2022-03-03 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7244.61,7244.61,54.28,54.28
2022-03-04 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7146.44,7146.44,-43.89,-43.89
2022-03-05 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7136.92,7136.92,-53.41,-53.41
2022-03-06 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7096.3,7096.3,-94.03,-94.03
2022-03-07 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7041.79,7041.79,-148.54,-148.54
2022-03-08 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7103.47,7103.47,-86.86,-86.86
2022-03-09 21:00:00,5150.5586684,5150.5586684,1,7000,7000,0,0,2039.77,2039.77,7240.87,7240.87,50.54,50.54
